trade_date,close,ma_short,ma_long,signal,buy_signal,sell_signal,daily_return,strategy_return,cum_market,cum_strategy,market_value,strategy_value
20260330,43.84,41.908,43.08533333333334,0,False,False,0.029591357444809896,0.0,1.5164303009339348,1.0917787279154825,151643.0300933935,109177.87279154825
20260331,42.56,42.198,42.95066666666666,0,False,False,-0.02919708029197088,-0.0,1.4721549636803892,1.0917787279154825,147215.49636803893,109177.87279154825
20260401,42.95,42.55200000000001,42.787333333333336,0,False,False,0.009163533834586568,0.0,1.485645105499829,1.0917787279154825,148564.5105499829,109177.87279154825
20260402,42.68,42.922000000000004,42.562666666666665,1,True,False,-0.006286379511059481,-0.0,1.476305776547909,1.0917787279154825,147630.57765479092,109177.87279154825
20260403,51.22,44.65,42.92066666666666,1,False,False,0.2000937207122775,0.2000937207122775,1.7717052922864083,1.3102367957786085,177170.52922864084,131023.67957786085
20260407,53.27,46.536,43.501333333333335,1,False,False,0.04002342834830164,0.04002342834830164,1.84261501210654,1.362676964293762,184261.501210654,136267.6964293762
20260408,54.47,48.918,44.31933333333333,1,False,False,0.02252675051623787,0.02252675051623787,1.8841231407817387,1.393373648302632,188412.31407817386,139337.3648302632
20260409,57.51,51.83,45.34533333333333,1,False,False,0.0558105379107765,0.0558105379107765,1.9892770667589093,1.471138581125103,198927.70667589092,147113.8581125103
20260410,60.45,55.38399999999999,46.55933333333334,1,False,False,0.051121544079290704,0.051121544079290704,2.090971982013147,1.5463454569468351,209097.1982013147,154634.5456946835
20260413,60.83,57.306000000000004,47.837333333333326,1,False,False,0.006286186931348192,0.006286186931348192,2.104116222760293,1.5560660735496439,210411.62227602932,155606.6073549644
20260414,61.11,58.874,49.106,1,False,False,0.004602991944764101,0.004602991944764101,2.1138014527845064,1.5632286331517136,211380.14527845063,156322.86331517136
20260415,60.14,60.008,50.37466666666667,1,False,False,-0.015873015873015817,-0.015873015873015817,2.080249048772054,1.5384154802445436,208024.9048772054,153841.54802445436
20260416,63.51,61.208000000000006,51.86333333333333,1,False,False,0.05603591619554371,0.05603591619554371,2.1968177101349045,1.6246220011694539,219681.77101349045,162462.2001169454
20260417,64.31,61.98,53.42866666666667,1,False,False,0.012596441505274836,0.012596441505274836,2.2244897959183705,1.6450864571753674,222448.97959183704,164508.64571753674
20260420,67.57,63.327999999999996,55.09466666666666,1,False,False,0.050691960814803094,0.050691960814803094,2.3372535454859937,1.7284791153994643,233725.35454859937,172847.91153994642
20260421,69.3,64.966,56.792,1,False,False,0.025603078289181624,0.025603078289181624,2.397094430992739,1.7727335015122523,239709.4430992739,177273.35015122523
20260422,70.1,66.958,58.628,1,False,False,0.011544011544011523,0.011544011544011523,2.424766516776205,1.7931979575181658,242476.65167762048,179319.7957518166
20260423,70.81,68.418,60.48533333333333,1,False,False,0.010128388017118573,0.010128388017118573,2.4493254929090313,1.8113601622234143,244932.54929090315,181136.01622234142
20260424,73.08,70.172,62.51200000000001,1,False,False,0.03205761898036985,0.03205761898036985,2.5278450363196154,1.8694280561401935,252784.50363196153,186942.80561401934
20260427,71.4,70.93799999999999,63.85733333333334,1,False,False,-0.022988505747126298,-0.022988505747126298,2.4697336561743373,1.8264526985277756,246973.36561743374,182645.26985277756
20260428,74.02,71.882,65.24066666666667,1,False,False,0.03669467787114833,0.03669467787114833,2.560359737115188,1.8934737919471418,256035.9737115188,189347.3791947142
20260429,76.11,73.08399999999999,66.68333333333334,1,False,False,0.028235611996757726,0.028235611996757726,2.632653061224493,1.9469371832625908,263265.3061224493,194693.71832625908
20260430,80.35,74.99199999999999,68.20599999999999,1,False,False,0.055708842464853525,0.055708842464853525,2.7793151158768628,2.0553988000939323,277931.51158768625,205539.88000939324
20260506,77.25,75.826,69.326,1,False,False,-0.0385812072184194,-0.0385812072184194,2.672085783465932,1.9760990330710178,267208.5783465932,197609.90330710178
20260507,78.0,77.146,70.47066666666666,1,False,False,0.009708737864077666,0.009708737864077666,2.6980283638879317,1.9952844605765616,269802.8363887932,199528.44605765617
20260508,79.84,78.30999999999999,71.71933333333332,1,False,False,0.02358974358974364,0.02358974358974364,2.7616741611899034,2.042352709390163,276167.41611899034,204235.27093901628
20260511,95.81,82.25,74.09733333333334,1,False,False,0.20002505010020033,0.20002505010020033,3.3140781736423426,2.45087441240821,331407.81736423424,245087.441240821
20260512,98.0,85.78,76.39666666666668,1,False,False,0.022857739275649713,0.022857739275649713,3.3898305084745806,2.506895860724398,338983.0508474581,250689.5860724398
20260513,117.6,93.85,79.94933333333333,1,False,False,0.19999999999999996,0.19999999999999996,4.067796610169497,3.0082750328692778,406779.6610169497,300827.50328692776
20260514,141.12,106.474,84.85266666666666,1,False,False,0.20000000000000018,0.20000000000000018,4.881355932203396,3.609930039443134,488135.5932203396,360993.0039443134
20260515,145.55,119.61599999999999,89.93599999999999,1,False,False,0.03139172335600904,0.03139172335600904,5.034590107229339,3.7232519645758795,503459.01072293386,372325.19645758794
20260518,135.9,127.63400000000001,94.32266666666668,1,False,False,-0.0663002404671934,-0.0663002404671934,4.700795572466281,3.4763994640045484,470079.5572466281,347639.94640045485
20260519,126.13,133.26000000000002,98.01066666666667,1,False,False,-0.07189109639440772,-0.07189109639440772,4.362850224835703,3.22647729503233,436285.02248357027,322647.72950323304
20260520,141.58,138.05599999999998,102.57733333333333,1,False,False,0.1224926662966781,0.1224926662966781,4.89726738152889,3.621697101646534,489726.73815288895,362169.7101646534
20260521,127.87,135.406,106.34200000000001,1,False,False,-0.09683571125865242,-0.09683571125865242,4.423037011414741,3.270987486845192,442303.7011414741,327098.7486845192
20260522,130.72,132.44,110.12200000000001,1,False,False,0.022288261515601704,0.022288261515601704,4.5216188170183385,3.3438921113662583,452161.88170183386,334389.21113662585
20260525,134.33,132.126,114.00333333333333,1,False,False,0.027616279069767602,0.027616279069767602,4.646489104116229,3.4362379690929434,464648.91041162296,343623.7969092943
20260526,142.0,135.3,118.11333333333333,1,False,False,0.05709819102210956,0.05709819102210956,4.911795226565208,3.632440941049638,491179.5226565208,363244.0941049638
20260527,155.0,137.984,123.29666666666667,1,False,False,0.09154929577464799,0.09154929577464799,5.361466620546531,3.964988351145732,536146.662054653,396498.8351145732
20260528,174.66,147.34199999999998,129.74066666666667,1,False,False,0.12683870967741928,0.12683870967741928,6.041508128675206,4.467902357491055,604150.8128675206,446790.2357491055
20260529,174.66,156.13000000000002,136.06199999999998,1,False,False,0.0,0.0,6.041508128675206,4.467902357491055,604150.8128675206,446790.2357491055
20260601,169.99,163.262,141.00733333333335,1,False,False,-0.026737661742814556,-0.026737661742814556,5.879972327914223,4.348441095556535,587997.2327914223,434844.10955565353
20260602,192.0,173.262,147.274,1,False,False,0.12947820460027049,0.12947820460027049,6.64130058803183,4.911469441419229,664130.0588031829,491146.94414192287
20260603,182.66,178.794,151.61133333333333,1,False,False,-0.04864583333333339,-0.04864583333333339,6.318228986509864,4.672546917550188,631822.8986509865,467254.69175501884
20260604,219.19,187.7,156.816,1,False,False,0.19998905069528083,0.19998905069528083,7.581805603597378,5.607005139920211,758180.5603597378,560700.5139920211
20260605,231.11,198.98999999999998,162.52,1,False,False,0.05438204297641325,0.05438204297641325,7.994119681771022,5.911925534408322,799411.9681771023,591192.5534408322
20260608,252.18,215.42800000000003,170.272,1,False,False,0.09116870754186324,0.09116870754186324,8.722933241093058,6.450908144464068,872293.3241093057,645090.8144464068
20260609,250.82,227.192,178.58466666666666,1,False,False,-0.0053929732730589874,-0.0053929732730589874,8.675890695261165,6.4161185692540155,867589.0695261165,641611.8569254016
20260610,292.0,249.06,188.61266666666668,1,False,False,0.16418148473008531,0.16418148473008531,10.100311310965076,7.46952644215841,1010031.1310965075,746952.6442158411
20260611,349.8,275.18199999999996,203.408,1,False,False,0.19794520547945216,0.19794520547945216,12.099619508820492,8.948083388585658,1209961.9508820493,894808.3388585658
20260612,302.0,289.36,214.82666666666668,1,False,False,-0.13664951400800462,-0.13664951400800462,10.4462123832584,7.725332142232329,1044621.23832584,772533.2142232329
20260615,318.3,302.584,227.09133333333332,1,False,False,0.05397350993377481,0.05397350993377481,11.010031131096518,8.142295433352816,1101003.1131096517,814229.5433352815
20260616,323.0,317.02,239.158,1,False,False,0.014765944077913984,0.014765944077913984,11.172604635074382,8.262524112387558,1117260.4635074383,826252.4112387558
20260617,339.7,326.56,251.47133333333332,1,False,False,0.051702786377708865,0.051702786377708865,11.750259425804233,8.689719631511,1175025.9425804233,868971.9631511
20260618,364.0,329.4,264.094,1,False,False,0.07153370621136301,0.07153370621136301,12.590799031477012,9.311327482690622,1259079.9031477012,931132.7482690623
20260622,389.99,346.998,278.4493333333333,1,False,False,0.07140109890109891,0.07140109890109891,13.489795918367362,9.976166497182735,1348979.591836736,997616.6497182735
20260626,385.6,360.458,292.8233333333334,1,False,False,-0.011256698889715033,-0.011256698889715033,13.337945347630594,9.863867794850286,1333794.5347630593,986386.7794850286
20260629,370.0,369.858,304.69,1,False,False,-0.04045643153526979,-0.04045643153526979,12.798339674853006,9.464810902734973,1279833.9674853005,946481.0902734973
