ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma20,ma60,trade_date_str,rsi,dif,dea,macd_hist,bb_mid,bb_upper,bb_lower,k,d,j
688146.SH,2025-12-25,41.8,42.0,41.32,41.77,41.73,0.04,0.0959,37773.74,157438.667,40.4025,42.10816666666667,2025-12-25,54.78830398314108,-0.08921161871110428,-0.3716247750932975,0.5648263127643864,40.402499999999996,41.980358308627714,38.82464169137228,60.8398351463391,55.203050624964504,16.910353564123767
688146.SH,2025-12-26,41.82,41.95,41.45,41.52,41.77,-0.25,-0.5985,39224.75,163621.234,40.4655,42.0485,2025-12-26,53.066065050217496,-0.03532075910505483,-0.30436397189564895,0.5380864255811882,40.4655,42.11824221889124,38.81275778110876,58.81385835152769,56.406653200485565,7.221615453126361
688146.SH,2025-12-29,41.38,41.44,40.43,40.45,41.52,-1.07,-2.5771,47380.26,193647.941,40.452000000000005,41.98933333333333,2025-12-29,46.35042083249492,-0.07805218523586177,-0.2591016145636915,0.3620988586556595,40.452000000000005,42.100394434146935,38.803605565853076,47.17384067093004,53.32904902396705,-18.465625059111034
688146.SH,2025-12-30,40.34,40.8,40.05,40.12,40.45,-0.33,-0.8158,37541.53,151407.119,40.4585,41.92816666666667,2025-12-30,44.48078061813386,-0.1369665255350938,-0.23467459675797198,0.19541614244575634,40.4585,42.10023560279174,38.81676439720826,32.54985604477097,46.40265136423503,-41.558385958392165
688146.SH,2025-12-31,40.25,40.99,40.11,40.4,40.12,0.28,0.6979,35280.51,142898.741,40.5015,41.86883333333333,2025-12-31,46.454371607475515,-0.1592274300369425,-0.2195851634137661,0.1207154667536472,40.5015,42.08599427429178,38.91700572570822,27.20304868393537,40.00278380413514,-38.399205360599325
688146.SH,2026-01-05,40.59,42.23,40.59,42.18,40.4,1.78,4.4059,69379.87,288997.142,40.6535,41.83266666666667,2026-01-05,56.934953141587975,-0.03285945003084123,-0.18224002073718115,0.29876114141267984,40.653499999999994,42.27097398905311,39.03602601094688,50.704173128739825,43.56991357900337,21.402778649209353
688146.SH,2026-01-06,42.3,43.2,42.01,42.57,42.18,0.39,0.9246,59446.51,253080.851,40.792,41.82666666666667,2026-01-06,58.8360644238468,0.09763237988880746,-0.12626554061198342,0.44779584100158176,40.792,42.56833093170941,39.01566906829059,60.4694487524932,49.203091970166646,33.79907034697965
688146.SH,2026-01-07,43.39,45.4,43.21,44.79,42.57,2.22,5.2149,137193.08,607985.459,41.0205,41.84316666666667,2026-01-07,67.60320092315379,0.37585096595248046,-0.025842239299090644,0.8033864105031422,41.0205,43.51683394358506,38.524166056414934,69.8456761153693,56.08395335190086,41.285168290405295
688146.SH,2026-01-08,46.21,48.5,44.88,45.5,44.79,0.71,1.5852,146079.6,675893.004,41.3,41.9075,2026-01-08,69.81726187120135,0.6461834653932215,0.10856290163937178,1.0752411275076994,41.3,44.441263574121955,38.15873642587804,68.06279788361898,60.07690152914023,23.95768906343625
688146.SH,2026-01-09,45.28,45.44,44.06,44.66,45.5,-0.84,-1.8462,104345.54,465671.448,41.5415,41.9475,2026-01-09,64.2248850648533,0.78360997104744,0.24357231552098546,1.080075311052909,41.5415,44.93911696673297,38.14388303326703,63.5606029283298,61.23813532887008,6.967402798379169
688146.SH,2026-01-12,44.59,45.47,44.12,45.28,44.66,0.62,1.3883,93757.49,420781.175,41.8385,42.02016666666667,2026-01-12,66.3663209488258,0.931808971533826,0.3812196467235536,1.101178649620545,41.838499999999996,45.45712593869699,38.219874061303,63.00489899363998,61.82705655046004,3.5335273295398224
688146.SH,2026-01-13,45.02,45.4,43.51,43.58,45.28,-1.7,-3.7544,76150.55,337038.086,42.028,42.08950000000001,2026-01-13,56.39785089743184,0.9016878582791819,0.4853132890346793,0.8327491384890051,42.028,45.59146726480945,38.464532735190545,55.92831530542468,59.86080946878159,-11.797482490070735
688146.SH,2026-01-14,43.58,44.64,42.92,43.36,43.58,-0.22,-0.5048,69927.65,306202.932,42.1845,42.15833333333333,2026-01-14,55.241460803171364,0.8502631928143813,0.5583032697906197,0.5839198460475232,42.1845,45.689939232182816,38.679060767817184,50.19774059694184,56.63978651150167,-19.32613774367951
688146.SH,2026-01-15,43.02,45.4,42.77,45.06,43.36,1.7,3.9207,87886.86,389080.413,42.364,42.24216666666666,2026-01-15,61.76539201866521,0.9358961393269851,0.6338218436978929,0.6041485912581845,42.364,46.07691005178306,38.651089948216935,52.30207569505352,55.19388290601894,-8.675421632896303
688146.SH,2026-01-16,45.83,47.19,45.3,46.67,45.06,1.61,3.573,99047.9,456572.628,42.6175,42.361666666666665,2026-01-16,66.71373876975991,1.1207550445510819,0.7312084838685307,0.7790931213651024,42.6175,46.77631498810217,38.45868501189783,58.80230829593194,56.39669136932327,7.2168507798259895
688146.SH,2026-01-19,48.42,51.18,48.2,48.59,46.67,1.92,4.114,160372.9,790628.241,43.0115,42.513000000000005,2026-01-19,71.4578063545978,1.4059777760565595,0.8661623423061364,1.0796308675008461,43.0115,47.8473802605872,38.175619739412795,62.26931532055392,58.35423268640015,11.74524790246133
688146.SH,2026-01-20,48.25,48.5,46.72,47.4,48.59,-1.19,-2.4491,83726.32,397217.52,43.363,42.62833333333334,2026-01-20,65.25054006473837,1.5184915654006659,0.9966281869250424,1.043726756951247,43.363,48.40790613339207,38.31809386660793,59.86404612333399,58.857503832044756,3.0196268738677077
688146.SH,2026-01-21,47.02,49.9,46.93,49.37,47.4,1.97,4.1561,99107.34,481459.474,43.799,42.803,2026-01-21,69.91038324462328,1.746489644625811,1.1466004784651962,1.1997783323212294,43.799,49.339556308758745,38.258443691241254,66.06869820826307,61.26123529078419,14.422388752436632
688146.SH,2026-01-22,49.84,50.1,47.7,48.05,49.37,-1.32,-2.6737,80743.66,390742.979,44.1525,42.85383333333333,2026-01-22,63.74238890862789,1.7999184571853917,1.2772640742092354,1.0453087659523126,44.152499999999996,49.83607513505271,38.46892486494728,64.97326610634104,62.4985788959698,7.424061631113716
688146.SH,2026-01-23,48.29,48.85,47.91,48.44,48.05,0.39,0.8117,61849.46,298986.416,44.488,42.8745,2026-01-23,64.73242990972942,1.8523778578268164,1.3922868309327516,0.9201820537881296,44.488,50.35857461546904,38.61742538453096,65.7887568731136,63.595304888351066,6.580355954287597
688146.SH,2026-01-26,47.89,48.3,46.8,47.39,48.44,-1.05,-2.1676,64549.61,305544.295,44.769,42.85083333333333,2026-01-26,59.983505948556214,1.7886081249068297,1.4715510897275672,0.6341140703585251,44.769,50.62979175538596,38.90820824461404,62.170705136970696,63.1204383045576,-2.8491995027607118
688146.SH,2026-01-27,47.08,48.3,46.27,48.04,47.39,0.65,1.3716,60755.42,287737.269,45.095,42.886833333333335,2026-01-27,61.84938541562669,1.7701149367227202,1.531263859126598,0.4777021551922447,45.095,50.920083690385916,39.26991630961408,62.33496870407637,62.85861510439719,-1.5709392009624707
688146.SH,2026-01-28,48.0,48.95,47.67,48.45,48.04,0.41,0.8535,61138.31,295146.959,45.495,42.913,2026-01-28,63.02066044131694,1.7681602743366227,1.5786431421686031,0.37903426433603915,45.495,51.07041785075579,39.91958214924421,59.41378865986046,61.710339622884945,-6.8896528890734885
688146.SH,2026-01-29,48.26,48.5,45.92,45.95,48.45,-2.5,-5.16,53205.02,250041.969,45.7865,42.913833333333336,2026-01-29,52.44713227316126,1.547048669625724,1.5723242476600272,-0.050551156068606495,45.7865,50.7552879492096,40.81771205079039,39.79930650834804,54.406661918039305,-43.8220662290738
688146.SH,2026-01-30,45.89,46.59,44.28,45.21,45.95,-0.74,-1.6104,49875.58,225856.855,46.027,42.90883333333333,2026-01-30,49.784521364442575,1.2971515585886877,1.5172897098457594,-0.4402763025141434,46.027,50.31733724597619,41.73666275402381,31.859331486665013,46.8908851075812,-45.094660862748555
688146.SH,2026-02-02,44.85,45.49,42.3,42.3,45.21,-2.91,-6.4366,55109.37,238477.735,46.033,42.868,2026-02-02,40.97502400641785,0.8544441176498339,1.3847205914065743,-1.060552947513481,46.033,50.300961919624925,41.76503808037508,21.23955432444334,38.34044151320191,-51.30266156627571
688146.SH,2026-02-03,42.8,43.44,42.39,43.33,42.3,1.03,2.435,36333.77,156259.883,46.071,42.82366666666667,2026-02-03,44.70472273654648,0.5800215457729507,1.2237807822798497,-1.2875184730137978,46.071,50.22104324644557,41.92095675355443,18.56141228467163,31.74743177035848,-39.55805845706057
688146.SH,2026-02-04,42.94,43.19,41.93,42.38,43.33,-0.95,-2.1925,34084.71,144822.811,45.9505,42.7725,2026-02-04,42.064590597438176,0.28262469833923376,1.0355495654917264,-1.5058497343049853,45.9505,50.387205629417544,41.51379437058245,14.511026993199902,26.00196351130562,-34.47280955431715
688146.SH,2026-02-05,42.1,42.44,41.13,42.3,42.38,-0.08,-0.1888,34463.91,144069.823,45.7905,42.73416666666667,2026-02-05,41.84050176828899,0.04001890962803856,0.8364434343189888,-1.5928490493819005,45.790499999999994,50.51695176805915,41.06404823194084,14.661230271681411,22.221719098097545,-22.681466479248407
688146.SH,2026-02-06,42.24,42.75,41.64,42.02,42.3,-0.28,-0.6619,34720.06,146890.514,45.6585,42.709833333333336,2026-02-06,41.016896593631024,-0.17284908904458263,0.6345849296462746,-1.6148680373817144,45.658500000000004,50.657490529675925,40.65950947032408,13.567844904053594,19.33709436674956,-17.3077483880879
688146.SH,2026-02-09,45.58,46.55,44.13,44.44,42.02,2.42,5.7592,85227.88,382972.87,45.6165,42.711333333333336,2026-02-09,50.15019530176505,-0.14460778784456352,0.47874638614810694,-1.246708347985341,45.6165,50.642919778477896,40.59008022152211,23.154351845669126,20.609513526389414,7.634514957839137
688146.SH,2026-02-10,44.68,45.49,44.3,44.69,44.44,0.25,0.5626,59719.76,267692.203,45.672,42.755833333333335,2026-02-10,50.994413977584045,-0.10089044031925454,0.3628190208546347,-0.9274189223477785,45.672000000000004,50.6277562490502,40.71624375094981,31.53754618747908,24.252191080085968,21.856065322179333
688146.SH,2026-02-11,44.66,45.36,44.19,44.34,44.69,-0.35,-0.7832,37062.91,165877.797,45.721,42.774166666666666,2026-02-11,49.72478414132671,-0.09340943652797762,0.27157332937811224,-0.7299655318121797,45.721,50.59927795328164,40.84272204671835,40.622100388722316,29.708827516298083,32.739818617272704
688146.SH,2026-02-12,44.17,44.78,44.1,44.5,44.34,0.16,0.3608,36467.4,162125.169,45.693,42.791,2026-02-12,50.33355549380504,-0.07372022345472828,0.20251461881154414,-0.5524696845325449,45.693,50.593629819888356,40.79237018011164,47.80710751622078,35.74158751627232,36.19655999984539
688146.SH,2026-02-13,44.5,45.35,43.84,43.84,44.5,-0.66,-1.4831,51184.04,228475.193,45.5515,42.78616666666667,2026-02-13,47.76427180021881,-0.11010365795910104,0.1399909634574151,-0.5001892428330323,45.5515,50.496576339147865,40.60642366085213,48.53807167748054,40.00708223667506,25.59296832241644
688146.SH,2026-02-24,44.8,45.35,44.0,44.66,43.84,0.82,1.8704,48854.22,219236.806,45.355,42.83466666666666,2026-02-24,51.10379312734113,-0.07194134985901002,0.09760450079413008,-0.3390917013062802,45.355,50.0999807275966,40.61001927240339,54.06843154882465,44.694198674058256,28.122698624299176
688146.SH,2026-02-25,44.66,50.97,44.66,50.97,44.66,6.31,14.129,192824.37,936854.881,45.5335,43.0125,2026-02-25,68.03763920053504,0.46213956218361574,0.17051151307202722,0.583256098223177,45.5335,50.838005632007565,40.22899436799243,69.37895436588309,52.9224505713332,49.369511383649666
688146.SH,2026-02-26,48.65,49.5,47.82,49.28,50.97,-1.69,-3.3157,135228.75,657910.397,45.529,43.15383333333333,2026-02-26,61.85857926699831,0.7404976606536664,0.28450874258835507,0.9119778361306227,45.528999999999996,50.81993723664392,40.23806276335607,73.54809890915965,59.79766668394201,41.251296675652895
688146.SH,2026-02-27,48.89,49.2,47.61,48.59,49.28,-0.69,-1.4002,73423.83,355910.154,45.556,43.29583333333333,2026-02-27,59.48329675222048,0.8951030351170459,0.40662760109409324,0.9769508680459054,45.556,50.90628341600508,40.20571658399491,71.23870455561556,63.611345974499855,22.882075743347087
688146.SH,2026-03-02,48.96,49.48,48.15,48.59,48.59,0.0,0.0,89411.28,435298.744,45.5635,43.447,2026-03-02,59.48329675222048,1.0060319976155228,0.5265084803983792,0.9590470344342872,45.5635,50.93119783054151,40.19580216945849,69.6991083199195,65.64060008963973,12.175524690839325
688146.SH,2026-03-03,48.5,49.17,46.63,46.73,48.59,-1.86,-3.8279,92708.94,442226.75,45.5305,43.56733333333333,2026-03-03,53.107893934123936,0.9331013329335249,0.6078270509054083,0.6505485640562332,45.5305,50.85888861788045,40.202111382119554,59.97705865554238,63.75275294494061,-11.327082868194708
688146.SH,2026-03-04,46.06,47.44,44.9,45.23,46.73,-1.5,-3.2099,77750.38,358004.997,45.39,43.65016666666666,2026-03-04,48.58536772970283,0.7456701702005191,0.6353956747644305,0.22054899087217716,45.39,50.586326637762085,40.19367336223792,46.48306949172668,57.9961917938693,-34.53936690642786
688146.SH,2026-03-05,46.06,46.96,44.81,45.45,45.23,0.22,0.4864,65378.46,300925.755,45.24,43.729000000000006,2026-03-05,49.267741484265386,0.6078745849230813,0.6298914567961608,-0.04403374374615887,45.239999999999995,50.233650705488024,40.246349294511965,38.51559471491456,51.50265943421772,-38.96119415790946
688146.SH,2026-03-06,45.35,46.12,44.72,45.53,45.45,0.08,0.176,48952.19,223116.769,45.219,43.82133333333333,2026-03-06,49.530054839833355,0.49936950147298376,0.6037870657315254,-0.2088351285170833,45.219,50.203603241350734,40.23439675864927,32.99413631400809,45.333151727481166,-37.01704624041925
688146.SH,2026-03-09,45.08,45.1,42.9,44.14,45.53,-1.39,-3.0529,70398.72,308858.419,45.1655,43.898,2026-03-09,45.16080042630576,0.2977843847930117,0.5425865295438227,-0.48960428950162194,45.165499999999994,50.17342414185023,40.15757585814976,27.117941351015723,39.261414935326016,-36.430420752930885
688146.SH,2026-03-10,44.81,45.15,43.82,44.58,44.14,0.44,0.9968,58880.8,262042.256,45.2795,43.98866666666667,2026-03-10,46.761775777022685,0.17155348842218388,0.46837992131949496,-0.5936528657946222,45.2795,50.113556703280004,40.44544329671999,26.563476052192296,35.02876864094811,-25.395877766267446
688146.SH,2026-03-11,44.6,46.55,44.58,45.4,44.58,0.82,1.8394,72881.27,331960.829,45.383,44.082,2026-03-11,49.708464705414336,0.13611271789321222,0.40192648063423847,-0.5316275254820525,45.382999999999996,50.129150129592574,40.63684987040742,30.373624359009657,33.47705388030195,-9.310288563876881
688146.SH,2026-03-12,45.46,46.88,44.51,46.05,45.4,0.65,1.4317,106057.26,487007.129,45.566500000000005,44.17916666666667,2026-03-12,51.977492176445274,0.1586464422036329,0.35327047294811736,-0.38924806148896895,45.566500000000005,50.102940872476324,41.030059127523685,36.206529714517075,34.38687915837366,5.458951668430245
688146.SH,2026-03-13,46.51,47.68,44.65,45.85,46.05,-0.2,-0.4343,122281.48,560146.503,45.74400000000001,44.27816666666666,2026-03-13,51.21186598357161,0.15853871689466104,0.31432412173742613,-0.3115708096855302,45.74400000000001,50.012165635813226,41.47583436418679,39.820833738439354,36.19819735172889,10.86790916013139
688146.SH,2026-03-16,45.77,46.52,43.9,44.56,45.85,-1.29,-2.8135,103541.6,466289.063,45.871,44.357,2026-03-16,46.458402805356336,0.05374162479339617,0.26220762234862016,-0.416931995110448,45.870999999999995,49.81115709010908,41.93084290989091,38.12323364989404,36.839876117783945,3.8500725963302784
688146.SH,2026-03-17,44.61,44.63,42.2,42.2,44.56,-2.36,-5.2962,87986.49,378163.18,45.759,44.40466666666667,2026-03-17,39.27594402589846,-0.21723890747732355,0.16631831638343142,-0.7671144477215099,45.759,49.98724039549613,41.53075960450387,25.41548909992936,33.031747111832416,-22.84877403570917
688146.SH,2026-03-18,42.4,42.5,41.57,42.12,42.2,-0.08,-0.1896,48140.65,202107.166,45.6305,44.4435,2026-03-18,39.05552250891433,-0.4334517016213084,0.046364312782483444,-0.9596320288075837,45.6305,50.14223662445195,41.11876337554805,19.944204953689933,28.669233059118255,-26.175084316284966
688146.SH,2026-03-19,41.85,43.88,41.14,42.24,42.12,0.12,0.2849,87048.23,370481.632,45.5255,44.477,2026-03-19,39.603065461359506,-0.5883369198068067,-0.08057593373537458,-1.015521972142864,45.5255,50.256127976562055,40.79487202343795,18.902660590941103,25.413708903059202,-19.533144936354297
688146.SH,2026-03-20,41.9,44.15,41.5,41.66,42.24,-0.58,-1.3731,83559.75,357773.982,45.383500000000005,44.48016666666667,2026-03-20,37.8337913190145,-0.7492488494985068,-0.214310516888001,-1.0698766652210114,45.383500000000005,50.40527689248485,40.36172310751516,15.252130506091195,22.026516104069863,-20.323156793936008
688146.SH,2026-03-23,41.12,44.1,41.08,42.08,41.66,0.42,1.0082,112670.59,481258.892,45.2955,44.488166666666665,2026-03-23,39.92671637950773,-0.833276727752704,-0.33810375906094164,-0.9903459373835247,45.2955,50.48987945232506,40.10112054767493,15.218592054565846,19.75720808756852,-13.615848099008026
688146.SH,2026-03-24,42.14,42.5,40.08,41.11,42.08,-0.97,-2.3051,88701.53,362224.264,45.118,44.49483333333333,2026-03-24,36.84177464931351,-0.9669934217951308,-0.46388169160777953,-1.0062234603747027,45.118,50.636331555632985,39.59966844436702,14.663271896026357,18.059229357054466,-10.187872383084333
688146.SH,2026-03-25,40.8,41.94,40.75,41.18,41.11,0.07,0.1703,59524.55,245778.978,44.6285,44.50833333333333,2026-03-25,37.21875980555914,-1.0551532997851254,-0.5821360132432487,-0.9460345730837534,44.6285,49.67807851289538,39.57892148710462,14.600076000859682,16.906178238322873,-6.9183067123895725
688146.SH,2026-03-26,41.17,41.75,40.66,40.83,41.18,-0.35,-0.8499,50992.17,210025.643,44.206,44.51133333333333,2026-03-26,36.05978976433949,-1.1401201181557994,-0.6937328342257589,-0.8927745678600809,44.206,49.02566760155446,39.386332398445546,13.61537157821287,15.80924268495287,-6.581613320220008
688146.SH,2026-03-27,40.8,43.18,40.57,42.58,40.83,1.75,4.2861,67634.51,284507.686,43.9055,44.538,2026-03-27,45.241372538589616,-1.0540956012877416,-0.7658053876381555,-0.5765804272991721,43.9055,48.30543050184348,39.505569498156525,27.39193270049354,19.67013935679976,23.165380031081348
688146.SH,2026-03-30,42.6,44.0,42.26,43.84,42.58,1.26,2.9591,68641.78,296836.349,43.668,44.573166666666665,2026-03-30,50.72749293442635,-0.8741721695388378,-0.787478744018292,-0.17338685104109164,43.668,47.47626580231115,39.85973419768885,49.055719261426525,29.465332658342014,58.77115980925353
688146.SH,2026-03-31,43.2,43.59,42.5,42.56,43.84,-1.28,-2.9197,50706.84,217931.673,43.4595,44.58633333333333,2026-03-31,45.71664483046316,-0.8253527039858284,-0.7950535360117993,-0.06059833594805819,43.4595,47.009773377168514,39.90922662283148,53.015033152171355,37.31523282295179,47.0994009876587
688146.SH,2026-04-01,43.36,43.51,42.61,42.95,42.56,0.39,0.9164,31858.74,136593.313,43.3455,44.61016666666667,2026-04-01,47.42084559972679,-0.7465869950313504,-0.7853602278157096,0.07754646556871836,43.3455,46.80157306818469,39.889426931815315,58.84867894010444,44.493048195336,43.06689223430533
688146.SH,2026-04-02,42.53,43.68,42.26,42.68,42.95,-0.27,-0.6286,35447.46,152085.661,43.207,44.647333333333336,2026-04-02,46.336272060066406,-0.697906317132194,-0.7678694456790065,0.13992625709362505,43.207,46.52731767662134,39.886682323378665,60.79132493187724,49.92580710751641,32.59655347308251
688146.SH,2026-04-03,46.46,51.22,45.46,51.22,42.68,8.54,20.0094,304820.02,1496903.947,43.4915,44.83233333333333,2026-04-03,69.83583571059532,0.029440724721929712,-0.6084074115988193,1.275696272641498,43.4915,48.29411891274465,38.68888108725535,73.86088328791816,57.90416583431699,47.87015236080347
688146.SH,2026-04-07,51.98,54.5,50.98,53.27,51.22,2.05,4.0023,307307.51,1617768.034,43.948,45.04683333333334,2026-04-07,72.90327792223627,0.762496774895709,-0.33422657429991365,2.193446698391245,43.948,50.446422804601774,37.44957719539823,79.63063432403446,65.14632199755614,43.452936979434924
688146.SH,2026-04-08,52.81,54.47,50.7,54.47,53.27,1.2,2.2527,237179.78,1243912.237,44.4425,45.251666666666665,2026-04-08,74.53568743519682,1.4238655119276373,0.01739184294559659,2.8129473379640815,44.4425,52.46893756594419,36.41606243405582,86.34863537371619,72.2137597896095,42.40462675232007
688146.SH,2026-04-09,54.47,60.98,54.01,57.51,54.47,3.04,5.5811,237274.89,1373843.006,45.048,45.50066666666667,2026-04-09,78.13015867475238,2.1683126362469167,0.44757600160586064,3.4414732692821124,45.048,54.97958406827749,35.116415931722514,85.2319336265735,76.55315106859749,26.03634767392802
688146.SH,2026-04-10,58.66,62.74,58.66,60.45,57.51,2.94,5.1122,216085.44,1316245.751,45.768,45.76166666666667,2026-04-10,80.93325512961249,2.9613887292463943,0.9503385471339674,4.022100364224854,45.768,57.85864292400489,33.67735707599511,86.427408876049,79.844570337748,19.748515614903
688146.SH,2026-04-13,61.05,64.67,59.8,60.83,60.45,0.38,0.6286,200703.93,1229077.995,46.517,46.01716666666666,2026-04-13,81.26745792365938,3.5793100131719484,1.4761328403415637,4.2063543456607695,46.516999999999996,60.35827633299458,32.675723667005414,85.23987008514823,81.6430035868814,10.79059949480046
688146.SH,2026-04-14,60.84,62.42,59.2,61.11,60.83,0.28,0.4603,155177.5,947445.396,47.3445,46.29133333333333,2026-04-14,81.52443265615533,4.044982699858103,1.9899028122448716,4.110159775226463,47.3445,62.59980171862608,32.08919828137391,84.86465829564693,82.71688848980324,6.443309417531083
688146.SH,2026-04-15,61.8,62.41,59.7,60.14,61.11,-0.97,-1.5873,137164.48,831671.464,48.2415,46.539,2026-04-15,77.55523079119911,4.2863503865796275,2.449192327111823,3.674316118935609,48.241499999999995,64.31113042839702,32.17186957160297,83.17170883252857,82.86849527071168,0.909640685450654
688146.SH,2026-04-16,60.0,66.0,58.12,63.51,60.14,3.37,5.6036,203479.84,1286379.193,49.31099999999999,46.87116666666667,2026-04-16,81.01379887015227,4.695440735018671,2.898442008693193,3.5939974526509566,49.31099999999999,66.4751277086836,32.146872291316384,84.740243408638,83.49241131668711,3.7434962758526638
688146.SH,2026-04-17,64.06,66.52,63.25,64.31,63.51,0.8,1.2596,162058.13,1048480.057,50.4145,47.220333333333336,2026-04-17,81.73338698619963,5.0262614839664295,3.3240059037478407,3.4045111604371776,50.414500000000004,68.47872049536774,32.35027950463227,85.17027605245062,84.0516995619416,3.3557294715270416
688146.SH,2026-04-20,67.8,69.45,65.09,67.57,64.31,3.26,5.0692,199436.49,1337492.688,51.71,47.5955,2026-04-20,84.33831993801826,5.4882291763446815,3.7568505582672094,3.4627572361549444,51.71,70.8169279251491,32.6030720748509,86.77129514607817,84.95823142332046,5.439191168273169
688146.SH,2026-04-21,66.41,71.08,63.01,69.3,67.57,1.73,2.5603,271206.62,1833958.712,53.071000000000005,47.97266666666667,2026-04-21,85.51854267377671,5.9256314518393935,4.190606736981646,3.4700494297154947,53.071000000000005,73.14313087578739,32.99886912421262,87.70497981423762,85.87381422029284,5.493496781834324
688146.SH,2026-04-22,69.3,74.07,66.16,70.1,69.3,0.8,1.1544,257129.24,1773025.749,54.520500000000006,48.33116666666667,2026-04-22,86.04234410781879,6.264614642590637,4.605408318103445,3.318412648974384,54.520500000000006,75.13541486125622,33.90558513874379,83.50655916560459,85.08472920206341,-4.734510109376487
688146.SH,2026-04-23,71.04,73.74,69.9,70.81,70.1,0.71,1.0128,210332.3,1497820.781,56.002,48.72133333333333,2026-04-23,86.50874545451802,6.515446320329183,4.987415918548592,3.0560608035611807,56.001999999999995,76.83775833184764,35.16624166815235,82.191415619285,84.12029134113726,-5.7866271655568084
688146.SH,2026-04-24,72.49,78.92,71.2,73.08,70.81,2.27,3.2058,253079.15,1877051.562,57.6145,49.1165,2026-04-24,87.9007997221932,6.818799386131978,5.353692612065269,2.930213548133418,57.6145,78.49802306938354,36.730976930616464,78.76863605388229,82.3364062453856,-10.703310574509942
688146.SH,2026-04-27,73.5,78.5,71.17,71.4,73.08,-1.68,-2.2989,275625.35,2042034.185,59.05550000000001,49.50566666666666,2026-04-27,81.22132930592375,6.844744957503039,5.651903081152824,2.38568375270043,59.05550000000001,79.5445291311434,38.56647086885661,73.79447531797283,79.489095936248,-17.08386185482553
688146.SH,2026-04-28,71.9,76.39,69.65,74.02,71.4,2.62,3.6695,259457.98,1894261.235,60.5645,49.932,2026-04-28,83.34666317601315,6.996072741825067,5.9207370132872725,2.150671457075589,60.564499999999995,80.77879767581146,40.35020232418854,74.67708610941776,77.88509266063792,-9.624019653660497
688146.SH,2026-04-29,73.46,79.65,72.8,76.11,74.02,2.09,2.8236,190375.04,1458899.397,62.242,50.41066666666666,2026-04-29,84.82235721384282,7.201630718238896,6.176915754277598,2.0494299279225956,62.242,81.72022060391394,42.76377939608605,76.02671125243234,77.26563219123605,-3.7167628164111477
688146.SH,2026-04-30,79.38,87.77,78.34,80.35,76.11,4.24,5.5709,269395.0,2197853.489,64.112,50.94916666666666,2026-04-30,87.28411776321519,7.6188441673581195,6.465301436893703,2.3070854609288336,64.112,82.96285797293561,45.26114202706437,74.02857756085687,76.18661398110966,-6.474109260758382
688146.SH,2026-05-06,82.0,82.5,76.81,77.25,80.35,-3.1,-3.8581,275850.96,2172294.3,65.84049999999999,51.42916666666667,2026-05-06,77.39949442323487,7.611602919034347,6.694561733321832,1.8340823714250298,65.84049999999999,82.64562262126611,49.03537737873387,68.52309047945116,73.63210614722348,-15.327047003316977
688146.SH,2026-05-07,76.2,80.06,75.1,78.0,77.25,0.75,0.9709,199076.38,1552429.631,67.1795,51.96333333333333,2026-05-07,78.04723105363573,7.579016722552353,6.8714527311679365,1.4151279827688334,67.1795,83.33462755492171,51.0243724450783,63.94521009597222,70.4031407968064,-19.373792102502534
688146.SH,2026-05-08,77.17,81.8,77.17,79.84,78.0,1.84,2.359,169422.89,1356125.559,68.508,52.5405,2026-05-08,79.59252406085483,7.6138962925729885,7.019941443448948,1.187909698248081,68.508,84.21056110521971,52.80543889478027,61.37554109415073,67.39394089592116,-18.0551994053113
688146.SH,2026-05-11,82.6,95.81,81.13,95.81,79.84,15.97,20.0025,278903.02,2521595.179,70.575,53.43233333333333,2026-05-11,87.69114379666958,8.82841565606411,7.381636285971981,2.8935587401842575,70.575,89.12276763415284,52.02723236584716,74.25036072943381,69.67941417375872,13.712839667025293
688146.SH,2026-05-12,100.6,101.9,95.08,98.0,95.81,2.19,2.2858,266510.91,2606373.26,72.59949999999999,54.3435,2026-05-12,88.37258556349789,9.854054295197457,7.876119887817076,3.9558688147607626,72.59949999999999,93.7931330806659,51.40586691933409,78.80256606768454,72.72046480506732,18.246303787851616
688146.SH,2026-05-13,97.65,117.6,94.65,117.6,98.0,19.6,20.0,297233.44,3076460.195,75.45700000000001,55.597166666666666,2026-05-13,92.41817281281975,12.108853180043283,8.722666546262317,6.772373267561932,75.45700000000001,103.91818842065086,46.99581157934915,85.86837737845636,77.10310232953033,26.2958251467781
688146.SH,2026-05-14,132.0,141.12,131.71,141.12,117.6,23.52,20.0,269662.14,3767654.583,79.47149999999999,57.24416666666666,2026-05-14,94.76985294065761,15.613680190335089,10.100869275076871,11.025621830516435,79.47149999999999,119.53209267239014,39.41090732760985,90.57891825230423,81.59504097045496,26.951631845547837
688146.SH,2026-05-15,139.53,151.0,136.9,145.55,141.12,4.43,3.1392,324993.84,4704174.712,83.6935,58.96966666666666,2026-05-15,95.07943141105676,18.53508391417813,11.787712202897124,13.494743422562014,83.6935,132.45880357366372,34.92819642633627,91.32577861528232,84.83862018539742,19.461475289654686
